,WND,SUN,WAT,OIL,NG,COL,NUC,OTH,avg_CI
2022-04-04 01:00:00+00:00,1160.0,58.0,7576.0,0,244.0,0,1142.0,187.0,36.00231503810167
2022-04-04 02:00:00+00:00,806.0,13.0,9768.0,0,244.0,0,1143.0,180.0,34.433684383741976
2022-04-04 03:00:00+00:00,592.0,0.0,10270.0,0,245.0,0,1143.0,196.0,34.696930740800255
2022-04-04 04:00:00+00:00,565.0,0.0,10277.0,0,246.0,0,1149.0,187.0,34.62660978750805
2022-04-04 05:00:00+00:00,494.0,0.0,9233.0,0,247.0,0,1155.0,194.0,35.90355912743973
2022-04-04 06:00:00+00:00,485.0,0.0,8423.0,0,247.0,0,1156.0,199.0,36.93235014272122
2022-04-04 07:00:00+00:00,623.0,0.0,7732.0,0,247.0,0,1156.0,200.0,37.489756979313114
2022-04-04 08:00:00+00:00,827.0,0.0,6381.0,0,246.0,0,1157.0,193.0,38.738641526578824
2022-04-04 09:00:00+00:00,1051.0,0.0,6230.0,0,246.0,0,1157.0,196.0,38.354166666666664
2022-04-04 10:00:00+00:00,1521.0,0.0,5884.0,0,245.0,0,1157.0,193.0,37.36344444444445
2022-04-04 11:00:00+00:00,1793.0,0.0,5823.0,0,244.0,0,1156.0,195.0,36.66887417218543
2022-04-04 12:00:00+00:00,2077.0,0.0,6538.0,0,243.0,0,1153.0,193.0,34.99166993335947
2022-04-04 13:00:00+00:00,2186.0,0.0,7511.0,0,241.0,0,1153.0,200.0,33.85315738198565
2022-04-04 14:00:00+00:00,2346.0,0.0,8842.0,0,245.0,0,1151.0,205.0,32.764563296583
2022-04-04 15:00:00+00:00,2328.0,4.0,9310.0,0,247.0,0,1148.0,179.0,32.17221549636804
2022-04-04 16:00:00+00:00,2424.0,18.0,8278.0,0,247.0,0,1147.0,170.0,32.560078150439594
2022-04-04 17:00:00+00:00,2403.0,38.0,7458.0,0,247.0,0,1149.0,190.0,33.56560731388768
2022-04-04 18:00:00+00:00,2076.0,60.0,7283.0,0,245.0,0,1145.0,205.0,34.594879244597784
2022-04-04 19:00:00+00:00,2101.0,66.0,7270.0,0,244.0,0,1142.0,205.0,34.52221617700399
2022-04-04 20:00:00+00:00,2310.0,56.0,6372.0,0,245.0,0,1140.0,202.0,34.946634382566586
2022-04-04 21:00:00+00:00,2239.0,54.0,6258.0,0,245.0,0,1141.0,210.0,35.3875036956736
2022-04-04 22:00:00+00:00,2036.0,48.0,6090.0,0,247.0,0,1143.0,195.0,35.876626703555694
2022-04-04 23:00:00+00:00,1991.0,42.0,6112.0,0,249.0,0,1141.0,183.0,35.82043630376621
2022-04-05 00:00:00+00:00,2189.0,39.0,6041.0,0,249.0,0,1142.0,182.0,35.38264580369844
2022-04-05 01:00:00+00:00,2315.0,30.0,7145.0,0,250.0,0,1144.0,199.0,34.30235495804385
2022-04-05 02:00:00+00:00,2352.0,12.0,8499.0,0,249.0,0,1147.0,209.0,33.21976259223612
2022-04-05 03:00:00+00:00,2340.0,0.0,9085.0,0,250.0,0,1153.0,202.0,32.73798925556408
2022-04-05 04:00:00+00:00,2299.0,0.0,9173.0,0,251.0,0,1156.0,197.0,32.70212603242582
2022-04-05 05:00:00+00:00,2293.0,0.0,8344.0,0,251.0,0,1160.0,207.0,33.455650754793965
2022-04-05 06:00:00+00:00,2198.0,0.0,7442.0,0,252.0,0,1155.0,191.0,34.17476419291689
2022-04-05 07:00:00+00:00,2218.0,0.0,7073.0,0,253.0,0,1155.0,168.0,34.10508880095703
2022-04-05 08:00:00+00:00,2121.0,0.0,6458.0,0,254.0,0,1154.0,168.0,34.98483505662235
2022-04-05 09:00:00+00:00,2158.0,0.0,6361.0,0,254.0,0,1156.0,181.0,35.2486646884273
2022-04-05 10:00:00+00:00,2195.0,0.0,6239.0,0,253.0,0,1155.0,184.0,35.31129064432476
2022-04-05 11:00:00+00:00,2185.0,0.0,6487.0,0,253.0,0,1156.0,183.0,35.04043257989088
2022-04-05 12:00:00+00:00,2235.0,0.0,7244.0,0,255.0,0,1160.0,185.0,34.28657821102988
2022-04-05 13:00:00+00:00,2143.0,0.0,9089.0,0,256.0,0,1160.0,166.0,32.71804276572499
2022-04-05 14:00:00+00:00,2202.0,0.0,10160.0,0,256.0,0,1163.0,158.0,31.83858239471985
2022-04-05 15:00:00+00:00,2353.0,18.0,10228.0,0,255.0,0,1163.0,174.0,31.782044958072017
2022-04-05 16:00:00+00:00,2327.0,43.0,8606.0,0,255.0,0,1162.0,175.0,32.86505410566518
2022-04-05 17:00:00+00:00,2425.0,60.0,7632.0,0,254.0,0,1160.0,184.0,33.54699103713188
2022-04-05 18:00:00+00:00,2446.0,65.0,6792.0,0,253.0,0,1158.0,153.0,33.646360541087695
2022-04-05 19:00:00+00:00,2451.0,74.0,6418.0,0,254.0,0,1158.0,159.0,34.1404793608522
2022-04-05 20:00:00+00:00,2458.0,76.0,5966.0,0,253.0,0,1158.0,180.0,34.942423942126645
2022-04-05 21:00:00+00:00,2463.0,81.0,5663.0,0,252.0,0,1157.0,183.0,35.28727421165425
2022-04-05 22:00:00+00:00,2461.0,77.0,5433.0,0,253.0,0,1156.0,189.0,35.73330546556589
2022-04-05 23:00:00+00:00,2428.0,84.0,5309.0,0,253.0,0,1157.0,189.0,35.97579617834395
2022-04-06 00:00:00+00:00,2402.0,84.0,5679.0,0,253.0,0,1155.0,187.0,35.55348360655738
2022-04-06 01:00:00+00:00,2341.0,81.0,6498.0,0,253.0,0,1154.0,190.0,34.85233431586954
2022-04-06 02:00:00+00:00,2217.0,35.0,8568.0,0,258.0,0,1154.0,190.0,33.44244083078409
2022-04-06 03:00:00+00:00,2056.0,2.0,9297.0,0,260.0,0,1156.0,183.0,33.13169677319747
2022-04-06 04:00:00+00:00,1880.0,0.0,9444.0,0,281.0,0,1157.0,181.0,34.036931159700224
2022-04-06 05:00:00+00:00,1737.0,0.0,8825.0,0,270.0,0,1159.0,180.0,34.38624599457727
2022-04-06 06:00:00+00:00,1302.0,0.0,8208.0,0,378.0,0,1160.0,172.0,40.10819964349376
2022-04-06 07:00:00+00:00,888.0,0.0,7897.0,0,590.0,0,1160.0,174.0,50.64301055187226
2022-04-06 08:00:00+00:00,671.0,0.0,7295.0,0,828.0,0,1163.0,175.0,63.401796288985395
2022-04-06 09:00:00+00:00,531.0,0.0,7240.0,0,842.0,0,1165.0,173.0,64.91317455532108
2022-04-06 10:00:00+00:00,366.0,0.0,7407.0,0,843.0,0,1166.0,168.0,65.07497487437186
2022-04-06 11:00:00+00:00,302.0,0.0,7491.0,0,843.0,0,1164.0,175.0,65.2024060150376
2022-04-06 12:00:00+00:00,229.0,0.0,8083.0,0,849.0,0,1162.0,174.0,63.49290273411451
2022-04-06 13:00:00+00:00,176.0,0.0,9939.0,0,919.0,0,1163.0,163.0,60.05080906148867
2022-04-06 14:00:00+00:00,148.0,0.0,10943.0,0,969.0,0,1163.0,156.0,58.96599147918379
2022-04-06 15:00:00+00:00,76.0,30.0,11168.0,0,973.0,0,1162.0,156.0,58.731441208993736
2022-04-06 16:00:00+00:00,7.0,79.0,10603.0,0,966.0,0,1160.0,154.0,60.1795049733981
2022-04-06 17:00:00+00:00,13.0,86.0,9771.0,0,888.0,0,1157.0,164.0,60.01299776471562
2022-04-06 18:00:00+00:00,37.0,87.0,8402.0,0,881.0,0,1154.0,189.0,64.61674418604652
2022-04-06 19:00:00+00:00,62.0,86.0,7719.0,0,880.0,0,1152.0,182.0,67.09135998412856
2022-04-06 20:00:00+00:00,84.0,86.0,7567.0,0,879.0,0,1150.0,191.0,67.74108667269257
2022-04-06 21:00:00+00:00,114.0,85.0,7045.0,0,876.0,0,1149.0,187.0,69.78183164128596
2022-04-06 22:00:00+00:00,143.0,88.0,6833.0,0,873.0,0,1148.0,187.0,70.50571613459879
2022-04-06 23:00:00+00:00,158.0,85.0,6822.0,0,870.0,0,1145.0,182.0,70.27110775210538
2022-04-07 00:00:00+00:00,194.0,84.0,7639.0,0,872.0,0,1145.0,186.0,66.47371541501977
2022-04-07 01:00:00+00:00,220.0,79.0,8129.0,0,945.0,0,1143.0,183.0,67.25965043462006
2022-04-07 02:00:00+00:00,237.0,33.0,8958.0,0,948.0,0,1143.0,184.0,64.28827262453274
2022-04-07 03:00:00+00:00,343.0,0.0,9523.0,0,950.0,0,1146.0,183.0,62.05574310415809
2022-04-07 04:00:00+00:00,516.0,0.0,9233.0,0,954.0,0,1153.0,181.0,62.324000996926145
2022-04-07 05:00:00+00:00,473.0,0.0,8254.0,0,951.0,0,1156.0,185.0,65.85996914420546
2022-04-07 06:00:00+00:00,305.0,0.0,7389.0,0,834.0,0,1154.0,174.0,65.26166801948052
2022-04-07 07:00:00+00:00,197.0,0.0,6914.0,0,836.0,0,1148.0,165.0,67.97721382289417
2022-04-07 08:00:00+00:00,165.0,0.0,6755.0,0,905.0,0,1148.0,177.0,72.33562841530055
2022-04-07 09:00:00+00:00,124.0,0.0,6705.0,0,906.0,0,1148.0,176.0,72.90870957059278
2022-04-07 10:00:00+00:00,93.0,0.0,6663.0,0,907.0,0,1148.0,174.0,73.36238174735671
2022-04-07 11:00:00+00:00,67.0,0.0,6814.0,0,909.0,0,1148.0,177.0,72.86549643444872
2022-04-07 12:00:00+00:00,50.0,0.0,7549.0,0,909.0,0,1148.0,176.0,69.30349877949553
2022-04-07 13:00:00+00:00,30.0,0.0,9090.0,0,910.0,0,1149.0,182.0,63.37804770706804
2022-04-07 14:00:00+00:00,18.0,2.0,10953.0,0,908.0,0,1149.0,184.0,57.831088239745725
2022-04-07 15:00:00+00:00,14.0,31.0,11041.0,0,910.0,0,1147.0,187.0,57.69564891222806
2022-04-07 16:00:00+00:00,5.0,80.0,10526.0,0,906.0,0,1148.0,183.0,58.823552303860524
2022-04-07 17:00:00+00:00,6.0,83.0,9803.0,0,903.0,0,1145.0,186.0,60.83877618340755
2022-04-07 18:00:00+00:00,28.0,84.0,9014.0,0,898.0,0,1143.0,179.0,63.0172748105059
2022-04-07 19:00:00+00:00,57.0,86.0,8398.0,0,894.0,0,1142.0,180.0,64.9687645254253
2022-04-07 20:00:00+00:00,71.0,86.0,8070.0,0,891.0,0,1139.0,177.0,66.02980640214683
2022-04-07 21:00:00+00:00,81.0,87.0,7901.0,0,890.0,0,1137.0,182.0,66.71395213076474
2022-04-07 22:00:00+00:00,103.0,86.0,7954.0,0,888.0,0,1136.0,178.0,66.23943934267763
2022-04-07 23:00:00+00:00,105.0,86.0,8270.0,0,886.0,0,1135.0,181.0,64.94898246272156
2022-04-08 00:00:00+00:00,129.0,83.0,8579.0,0,902.0,0,1135.0,181.0,64.30629484966845
2022-04-08 01:00:00+00:00,140.0,73.0,9253.0,0,904.0,0,1136.0,178.0,61.97680588839439
2022-04-08 02:00:00+00:00,145.0,27.0,10163.0,0,906.0,0,1135.0,182.0,59.40707118967988
